Data,Volume (hm³),Volume (%),Chuva (mm),Vazão natural (m³/s),Vazão a jusante (m³/s)
2015-11-08,-119.88962,-12.20782,0,19.561,0.47
2015-11-09,-119.41639,-12.15964,3.05,19.076,0.47
2015-11-10,-118.75245,-12.09203,1.85,21.581,0.47
2015-11-11,-118.41653,-12.05783,0,18.016,0.47
2015-11-12,-117.61843,-11.97656,3.25,23.848,0.47
2015-11-13,-116.60233,-11.87309,0,25.567,0.47
2015-11-14,-116.22632,-11.83481,8.2,18.626,0.47
2015-11-15,-115.67457,-11.77862,10.95,20.428,0.47
2015-11-16,-115.21542,-11.73187,0,19.297,0.47
2015-11-17,-115.15091,-11.7253,0,14.601,0.47
2015-11-18,-113.15582,-11.52215,26.2,36.614,0.47
2015-11-19,-112.43308,-11.44856,0,23.309,0.47
2015-11-20,-110.69195,-11.27127,19.2,34.528,0.45
2015-11-21,-108.58167,-11.05639,12.9,38.424,0.47
2015-11-22,-107.25038,-10.92083,0.1,28.783,0.47
2015-11-23,-105.66576,-10.75947,10.2,31.468,0.47
2015-11-24,-103.56356,-10.54541,8.45,38.23,0.47
2015-11-25,-101.68746,-10.35438,0.15,35.745,0.47
2015-11-26,-100.44899,-10.22827,0.2,28.071,0.47
2015-11-27,-99.58349,-10.14014,0,24.237,0.47
2015-11-28,-99.05911,-10.08675,0,21.118,0.47
2015-11-29,-97.63511,-9.94175,14.3,29.106,0.47
2015-11-30,-95.91422,-9.76652,9.1,34.187,0.47
2015-12-01,-95.29464,-9.70343,0.45,21.14,0.47
2015-12-02,-94.68443,-9.64129,0.7,21.316,0.47
2015-12-03,-93.89096,-9.5605,19.1,23.33,0.47
2015-12-04,-92.16883,-9.38514,8.55,33.828,0.47
2015-12-05,-89.29177,-9.09218,9.9,47.526,0.47
2015-12-06,-86.298,-8.78734,3.2,48.453,0.47
2015-12-07,-79.38704,-8.08363,47.8,93.215,0.47
2015-12-08,-72.68183,-7.40087,0.55,92.652,0.47
2015-12-09,-67.5898,-6.88237,0.1,72.475,0.47
2015-12-10,-63.05033,-6.42013,1.1,66.46,0.47
2015-12-11,-59.64654,-6.07354,4.6,53.324,0.47
2015-12-12,-56.878,-5.79163,0,46.662,0.47
2015-12-13,-53.50463,-5.44814,10.15,53.338,0.47
2015-12-14,-49.48086,-5.03841,6.3,61.373,0.47
2015-12-15,-45.22345,-4.6049,18.8,63.738,0.47
2015-12-16,-41.20077,-4.19529,3.15,60.088,0.47
2015-12-17,-38.40763,-3.91088,0,46.626,0.47
2015-12-18,-35.58781,-3.62375,8.4,48.439,0.47
2015-12-19,-33.18316,-3.37889,0.1,45.052,0.47
2015-12-20,-29.21579,-2.97491,22.9,61.456,0.47
2015-12-21,-26.76186,-2.72504,1.7,44.254,0.47
2015-12-22,-23.61342,-2.40445,11.15,54.189,0.47
2015-12-23,-20.58883,-2.09647,7.7,52.559,0.47
2015-12-24,-17.64236,-1.79644,27.1,51.81,0.47
2015-12-25,-15.60046,-1.58852,1.4,42.172,0.47
2015-12-26,-12.62761,-1.28581,10.35,50.645,0.47
2015-12-27,-9.6419,-0.98179,3.8,50.027,0.47
2015-12-28,-6.84732,-0.69723,8.15,48.711,0.47
2015-12-29,-2.80305,-0.28542,15.6,63.537,0.47
2015-12-30,-0.1351,-0.01376,5.4,48.316,0.47
2015-12-31,3.22314,0.3282,1.2,55.496,0.47
2016-01-01,6.57201,0.6692,3.05,56.074,0.47
2016-01-02,11.00261,1.12035,17,66.408,0.47
2016-01-03,15.19796,1.54754,11.7,65.038,0.47
2016-01-04,18.80101,1.91442,4.9,56.678,0.47
2016-01-05,21.29739,2.16862,0.05,46.173,0.47
2016-01-06,23.26056,2.36852,0,39.248,0.47
2016-01-07,25.08621,2.55442,0,36.862,0.47
2016-01-08,26.70535,2.71929,0,34.519,0.47
2016-01-09,28.4994,2.90197,8.325,37.055,0.47
2016-01-10,30.29034,3.08433,6.55,36.857,0.47
2016-01-11,32.77206,3.33703,9.9,44.188,0.47
2016-01-12,35.30724,3.59518,10.8,44.596,0.47
2016-01-13,39.04073,3.97534,9.15,58.42,0.47
2016-01-14,45.69831,4.65325,35.7,93.167,0.47
2016-01-15,58.33736,5.94023,26.45,162.038,0.47
2016-01-16,76.85305,7.8256,36.5,228.697,0.32
2016-01-17,92.25861,9.39428,0,193.015,0.02
2016-01-18,106.41546,10.83581,0,179.977,0.02
2016-01-19,116.87277,11.90063,0.2,137.081,0.02
2016-01-20,122.93006,12.51742,0.2,86.05,0.02
2016-01-21,126.52937,12.88392,0.025,56.982,0.02
2016-01-22,130.84173,13.32303,0,66.946,0.12
2016-01-23,132.40652,13.48236,0.15,34.544,0.17
2016-01-24,133.12866,13.5559,0,24.483,0.17
2016-01-25,136.32042,13.8809,13.7,52.152,0.17
2016-01-26,140.79115,14.33613,26.5,66.42,0.17
2016-01-27,143.94938,14.65772,0.6,53.889,0.17
2016-01-28,150.29113,15.30347,20.4,90.031,0.17
2016-01-29,153.83779,15.66461,1.5,58.05,0.17
2016-01-30,156.5709,15.94291,4.9,47.941,0.17
2016-01-31,158.2878,16.11774,0.1,35.494,0.17
2016-02-01,159.76259,16.26791,0,33.966,0.17
2016-02-02,161.1307,16.40722,0,33.58,0.17
2016-02-03,162.61592,16.55845,0,34.209,0.17
2016-02-04,164.38147,16.73823,10.2,37.788,0.17
2016-02-05,165.77205,16.87983,24.25,33.882,0.17
2016-02-06,167.09634,17.01467,8.6,33.473,0.17
2016-02-07,170.58531,17.36994,12.85,57.992,0.17
2016-02-08,173.58649,17.67554,0.5,51.913,0.17
2016-02-09,175.73811,17.89463,2.7,41.97,0.17
2016-02-10,177.68816,18.09319,0.1,39.64,0.17
2016-02-11,178.95944,18.22264,0,33.98,0.17
2016-02-12,180.51643,18.38118,5.7,36.692,0.17
2016-02-13,180.88293,18.4185,0.05,24.801,0.17
2016-02-14,181.00031,18.43045,0,22.428,0.17
2016-02-15,181.42618,18.47382,0,25.716,0.17
2016-02-16,185.12867,18.85082,25.6,63.449,0.17
2016-02-17,188.11336,19.15474,11.15,56.233,0.17
2016-02-18,189.82325,19.32885,6.15,43.163,0.17
2016-02-19,191.32723,19.482,2.4,39.848,0.17
2016-02-20,192.62853,19.6145,4.55,37.275,0.17
2016-02-21,198.57015,20.21951,40.8,89.269,0.17
2016-02-22,205.68915,20.94441,20.3,103.853,0.17
2016-02-23,210.43003,21.42715,7.6,75.121,0.17
2016-02-24,214.14724,21.80566,0.8,63.926,0.17
2016-02-25,220.229,22.42493,24.9,90.593,0.17
2016-02-26,225.00236,22.91098,1.3,75.19,0.17
2016-02-27,227.45807,23.16104,2.2,50.372,0.17
2016-02-28,229.40232,23.35901,9.35,44.23,0.17
2016-02-29,232.9731,23.72261,14.3,62.541,0.17
2016-03-01,235.37179,23.96686,8.25,48.089,0.17
2016-03-02,242.06247,24.64814,21.8,96.887,0.17
2016-03-03,248.51256,25.30492,18.85,94.495,0.17
2016-03-04,262.48835,26.72802,27.8,182.046,0.05
2016-03-05,270.03632,27.49659,7.1,111.211,0.02
2016-03-06,276.03464,28.10737,0.25,93.782,0.02
2016-03-07,281.92171,28.70683,0.6,90.627,0.02
2016-03-08,289.83035,29.51213,18.9,116.034,0.02
2016-03-09,294.32139,29.96943,0.3,76.662,0.02
2016-03-10,297.27653,30.27034,0,57.542,0.02
2016-03-11,307.84992,31.34698,42.85,143.649,0.14
2016-03-12,313.77297,31.9501,5.55,130.934,40.97
2016-03-13,317.78735,32.35886,0.9,94.793,20.97
2016-03-14,320.86907,32.67266,0,62.968,0.75
2016-03-15,323.56443,32.94712,0,58.459,0.02
2016-03-16,325.86264,33.18114,1.1,50.179,0.02
2016-03-17,327.8286,33.38132,0,44.198,0.02
2016-03-18,329.92963,33.59526,0,46.064,0.02
2016-03-19,332.15981,33.82235,0,48.187,0.02
2016-03-20,333.86939,33.99643,0,41.401,0.02
2016-03-21,335.67003,34.17978,0,43.582,0.02
2016-03-22,337.24916,34.34057,0,38.811,0.09
2016-03-23,338.64138,34.48234,0.2,38.081,0.17
2016-03-24,340.56367,34.67808,8.5,44.522,0.22
2016-03-25,342.12542,34.8371,2.5,38.958,0.22
2016-03-26,346.29069,35.26123,13.5,68.331,0.22
2016-03-27,349.17675,35.55511,0.1,52.009,0.22
2016-03-28,350.76162,35.71649,0,40.948,0.22
2016-03-29,351.71357,35.81342,0,34.913,0.22
2016-03-30,352.8193,35.92601,0,35.515,0.22
2016-03-31,354.43961,36.091,0.5,41.047,0.22
2016-04-01,355.83213,36.23279,0,38.658,0.22
2016-04-02,356.74849,36.3261,0.1,31.739,0.22
2016-04-03,357.63173,36.41604,0,32.197,0.22
2016-04-04,358.95658,36.55094,0.75,37.406,0.22
2016-04-05,359.91414,36.64845,0,32.78,0.22
2016-04-06,360.71555,36.73005,0,32.593,0.22
2016-04-07,361.26883,36.78639,0,28.564,0.22
2016-04-08,361.54011,36.81401,0,25.36,0.22
2016-04-09,361.58809,36.8189,0,24.008,0.33
2016-04-10,361.58147,36.81822,0,23.99,0.42
2016-04-11,362.03793,36.8647,0,28.57,0.42
2016-04-12,362.23326,36.88459,0,26.097,0.42
2016-04-13,362.66294,36.92835,0,28.242,0.42
2016-04-14,362.7711,36.93936,0,23.328,0.42
2016-04-15,362.60486,36.92243,0,22.136,0.42
2016-04-16,362.29427,36.8908,0,22.175,0.42
2016-04-17,362.0003,36.86087,0,22.309,0.42
2016-04-18,361.76302,36.83671,0,20.141,0.42
2016-04-19,361.26965,36.78647,0,18.984,0.42
2016-04-20,360.79328,36.73797,0,18.911,0.42
2016-04-21,360.35345,36.69318,0,18.828,0.42
2016-04-22,359.86359,36.6433,0,17.8,0.42
2016-04-23,359.43029,36.59918,0,18.599,0.42
2016-04-24,359.03989,36.55943,0,16.808,0.42
2016-04-25,358.4794,36.50235,0,16.527,0.42
2016-04-26,357.81854,36.43506,0,16.579,0.42
2016-04-27,357.24357,36.37652,0.8,16.998,0.42
2016-04-28,357.23398,36.37554,2.2,22.272,0.42
2016-04-29,356.91906,36.34347,0,20.277,0.42
2016-04-30,356.66559,36.31766,0.5,20.238,0.42
2016-05-01,356.30736,36.28119,0.1,19.932,0.42
2016-05-02,355.85481,36.2351,0,17.819,0.42
2016-05-03,355.18386,36.16678,0,18.553,0.42
2016-05-04,354.45678,36.09275,0,16.739,0.42
2016-05-05,353.76022,36.02182,0,17.438,0.42
2016-05-06,353.15518,35.96021,0,17.385,0.42
2016-05-07,352.57611,35.90125,0,16.56,0.42
2016-05-08,352.09618,35.85238,0,17.172,0.42
2016-05-09,351.74593,35.81671,0,17.905,0.42
2016-05-10,351.36853,35.77829,0.9,18.653,0.42
2016-05-11,351.03346,35.74417,0.05,19.546,0.42
2016-05-12,350.65291,35.70542,0,18.364,0.42
2016-05-13,350.14183,35.65338,0,17.463,0.42
2016-05-14,349.66264,35.60458,0,18.5,0.42
2016-05-15,349.07319,35.54456,0,16.49,0.42
2016-05-16,348.50507,35.48671,0,16.166,0.42
2016-05-17,348.23864,35.45958,5.8,19.491,0.42
2016-05-18,347.9542,35.43062,0.2,19.287,0.42
2016-05-19,349.87467,35.62617,21.725,42.383,0.42
2016-05-20,350.69809,35.71002,2.85,31.714,0.42
2016-05-21,352.58775,35.90243,23.75,43.963,0.42
2016-05-22,354.85828,36.13363,4.1,47.185,0.42
2016-05-23,359.61257,36.61774,26.9,77.919,0.42
2016-05-24,361.97968,36.85877,0.7,48.067,0.42
2016-05-25,362.91768,36.95428,0,32.297,0.42
2016-05-26,363.01405,36.9641,0.3,21.535,0.42
2016-05-27,362.83739,36.94611,0,19.321,0.42
2016-05-28,362.56869,36.91875,0,19.835,0.42
2016-05-29,362.37251,36.89877,0,19.343,0.42
2016-05-30,362.42066,36.90368,0,19.538,0.42
2016-05-31,363.09207,36.97204,9.2,29.21,0.42
2016-06-01,363.27619,36.99079,2.4,25.892,0.42
2016-06-02,366.26412,37.29504,27.4,57.606,0.42
2016-06-03,368.93931,37.56744,9.3,53.717,0.42
2016-06-04,372.68934,37.94929,13.7,65.437,0.42
2016-06-05,382.6932,38.96794,45.85,136.259,0.42
2016-06-06,399.46863,40.6761,31.2,213.11,0.42
2016-06-07,419.39711,42.70533,45.7,251.228,0.42
2016-06-08,436.05748,44.40178,1.7,216.985,0.29
2016-06-09,444.49107,45.26054,0.2,124.74,0.22
2016-06-10,451.40561,45.96461,0.1,103.016,0.22
2016-06-11,454.26585,46.25586,0.1,55.103,0.22
2016-06-12,456.07623,46.4402,0.1,42.733,0.22
2016-06-13,457.45651,46.58075,0.1,37.977,0.22
2016-06-14,458.74002,46.71144,0,37.317,0.22
2016-06-15,459.76644,46.81596,0.1,32.041,0.22
2016-06-16,460.60777,46.90163,0.1,31.599,0.22
2016-06-17,461.35792,46.97801,0.25,31.262,0.22
2016-06-18,462.08194,47.05174,0,31.612,0.37
2016-06-19,462.9364,47.13874,0,32.923,0.42
2016-06-20,463.73517,47.22008,0,32.622,0.42
2016-06-21,464.2258,47.27004,0,30.373,0.42
2016-06-22,464.65665,47.31391,0.1,28.158,0.42
2016-06-23,465.09739,47.35879,0,26.937,0.42
2016-06-24,465.43425,47.39309,0,26.826,0.42
2016-06-25,465.89216,47.43972,0,28.098,0.42
2016-06-26,466.47685,47.49925,0,29.209,0.42
2016-06-27,466.94559,47.54698,0,27.372,0.42
2016-06-28,467.22301,47.57523,0.2,25.721,0.42
2016-06-29,467.58349,47.61194,0.1,24.969,0.42
2016-06-30,468.04749,47.65918,0.2,26.33,0.42
2016-07-01,468.31297,47.68622,0.15,25.567,0.42
2016-07-02,468.45163,47.70033,0.15,24.998,0.42
2016-07-03,468.47918,47.70314,0.1,23.565,0.42
2016-07-04,468.5901,47.71443,0.2,23.866,0.42
2016-07-05,468.60466,47.71592,0.2,22.61,0.42
2016-07-06,468.61661,47.71713,0.15,22.614,0.42
2016-07-07,468.65939,47.72149,0,22.357,0.42
2016-07-08,468.57789,47.71319,0,21.886,0.42
2016-07-09,468.44815,47.69998,0,21.308,0.42
2016-07-10,468.34101,47.68907,0.2,20.603,0.42
2016-07-11,468.24021,47.67881,0,20.536,0.42
2016-07-12,468.12868,47.66745,0.2,20.473,0.42
2016-07-13,467.77921,47.63187,0,20.034,0.42
2016-07-14,467.57584,47.61116,0.1,19.391,0.42
2016-07-15,467.20638,47.57354,0.1,19.182,0.42
2016-07-16,466.77059,47.52916,0,18.687,0.42
2016-07-17,466.54727,47.50642,4,18.59,0.42
2016-07-18,466.2098,47.47206,0,17.837,0.42
2016-07-19,465.84951,47.43537,0,17.724,0.42
2016-07-20,465.52561,47.40239,0,18.282,0.42
2016-07-21,465.29478,47.37889,0,18.527,0.42
2016-07-22,464.89939,47.33863,0,17.833,0.42
2016-07-23,464.53069,47.30108,0,17.324,0.42
2016-07-24,464.03385,47.25049,0,17.048,0.42
2016-07-25,463.52724,47.19891,0.1,16.035,0.42
2016-07-26,462.80191,47.12505,0.2,15.416,0.42
2016-07-27,462.13055,47.05669,0,14.848,0.42
2016-07-28,461.44694,46.98708,0,14.875,0.42
2016-07-29,460.88604,46.92996,0,15.345,0.42
2016-07-30,460.33203,46.87355,0,14.861,0.42
2016-07-31,459.76484,46.8158,0,15.349,0.42
2016-08-01,459.22669,46.761,0,15.552,0.42
2016-08-02,458.55811,46.69292,0,15.134,0.42
2016-08-03,457.9896,46.63503,0,15.635,0.42
2016-08-04,457.44344,46.57942,0,16.767,0.42
2016-08-05,456.79167,46.51305,0,16.428,0.42
2016-08-06,456.15447,46.44817,0,16.043,0.42
2016-08-07,455.36804,46.36809,0,16.437,0.42
2016-08-08,454.735,46.30363,0,16.983,0.42
2016-08-09,454.1741,46.24652,0,16.003,0.42
2016-08-10,453.71991,46.20027,0,17.3,0.42
2016-08-11,453.14208,46.14143,0,16.115,0.42
2016-08-12,452.67786,46.09416,0,16.579,0.42
2016-08-13,452.08669,46.03397,0,15.9,0.42
2016-08-14,451.39023,45.96305,0.1,15.842,0.42
2016-08-15,450.90483,45.91362,0,16.212,0.42
2016-08-16,450.26069,45.84803,4.3,16.669,0.42
2016-08-17,449.76812,45.79788,0.2,17.089,0.42
